Simulation,a,b,c,b/a,c/a,c/b,ellipticity,triaxiality,Iterations,Initial Particles,Remaining Particles,Max Radius,r_50,mass,Center of Mass,Rotation Matrix
object_487,1.5076327999023469,0.8170837287792859,0.45560877224380697,0.5419646805456942,0.30220141951894247,0.5576035309434951,0.6977985804810576,0.7772579057807901,30,11164,9974,14.809123677157347,7.053577333070598,470642822.65772104,[-0.02941235  0.63287274  0.06238028],"[[-0.31131637  0.72193211 -0.61797746]
 [-0.81234291  0.13528359  0.56727184]
 [ 0.49313397  0.67861062  0.54434044]]"
object_491,1.8623459296308897,1.5720713266697626,1.0396174713975164,0.8441349706610852,0.5582300553601043,0.6613042638464862,0.4417699446398957,0.41755495967489215,30,20788,18601,11.21117345109633,5.2850264129205105,884554408.2256417,[-0.80489363  1.15128944  0.53990085],"[[ 0.52158072 -0.23360011 -0.82060011]
 [ 0.66620319  0.71238071  0.22065136]
 [-0.53303551  0.66177391 -0.52718919]]"
object_493,1.5592287271850682,1.2187143519649022,0.8728020109356538,0.7816135828674033,0.5597652196360919,0.7161661873665944,0.44023478036390806,0.5666247698958804,30,24689,22032,10.30439697989124,5.186571252118993,1067220852.3085877,[-1.93459993  0.85965084 -2.36734462],"[[-0.54111469 -0.83470443 -0.10229076]
 [ 0.35723944 -0.11804507 -0.92652326]
 [-0.76129815  0.53789764 -0.36206526]]"
object_494,2.232932183003514,1.569224371581135,0.9765990286364002,0.7027640084753373,0.4373617058637124,0.6223450555081481,0.5626382941362875,0.625835939988746,30,17331,15522,12.83772839165154,6.240947248652708,726029923.0679922,[ 0.84334883 -2.63669868  0.11655981],"[[-0.36509187  0.12517701  0.92251756]
 [ 0.51262328  0.85419793  0.08696707]
 [-0.77712631  0.50465494 -0.37602937]]"
object_496,3.0507561879893204,2.517001325128015,1.1603679893510184,0.8250417830953938,0.38035421969127886,0.4610120693091021,0.6196457803087212,0.3733129984179367,23,16528,14824,16.727441035989955,8.93582616744631,687468374.5026665,[-3.37123376 -6.28656993  2.11455951],"[[ 0.98871327  0.13368731  0.06762969]
 [-0.14980772  0.88798395  0.43478978]
 [-0.00192821 -0.44001387  0.89798891]]"
object_498,2.3578141735282743,1.3512163442331824,0.9735450120048036,0.5730800838351051,0.4129015012866658,0.7204952901582108,0.5870984987133342,0.8096072557824066,25,25991,23208,12.897054535809282,6.45349160913383,1121747220.1090832,[-1.99369889  1.21133898 -1.61019506],"[[-0.57905335 -0.32123324  0.74933732]
 [ 0.30306432 -0.93805542 -0.16794062]
 [-0.75686805 -0.12985083 -0.64053846]]"
object_503,1.0945525573731978,0.8001497875219206,0.676029938449107,0.7310291151684752,0.6176313178341132,0.8448792326031664,0.3823686821658868,0.7527448338549049,9,23690,21168,11.628149711828547,3.706385196473115,1014925721.4169369,[ 0.32658973  0.17096731 -1.01316848],"[[-0.84103    -0.21891643 -0.49471622]
 [ 0.26305156 -0.96456682 -0.02036466]
 [ 0.4727287   0.14726316 -0.86881594]]"
object_505,1.6050161047742628,1.209512448376479,0.9917128275586822,0.7535827489697311,0.6178834122653003,0.8199277559233492,0.3821165877346997,0.6989631172627465,30,17565,15702,11.153556307218231,4.724832628679734,748860688.5116438,[-0.60482092  1.46226227  0.56172731],"[[ 0.47127818 -0.59288232 -0.65298348]
 [-0.52360808  0.40769687 -0.74807609]
 [-0.70974041 -0.69445937  0.11829933]]"
object_506,2.844675346154075,1.686118858584151,1.0518918830458093,0.5927280457025574,0.36977572307783346,0.623853933956407,0.6302242769221665,0.7514179036264433,25,13703,12271,14.886691811253455,7.76893633799679,576315978.0301183,[ 2.01172075  3.84565705 -1.62313121],"[[-0.79161076  0.19260558  0.57987541]
 [-0.60368856 -0.09990498 -0.7909356 ]
 [-0.09440617 -0.97617728  0.19535964]]"
object_507,2.3433635542976745,1.619174050140802,1.019683979979061,0.6909615228807644,0.43513691168789587,0.6297556336765587,0.5648630883121042,0.6446288671562326,30,22669,20281,13.477654050456206,6.599772517194196,959555224.157238,[-1.50500537 -0.98225749  1.83042312],"[[ 3.15063447e-02 -9.78054874e-01  2.05951483e-01]
 [-1.45669385e-01 -2.08346926e-01 -9.67146312e-01]
 [ 9.88831523e-01  4.70419191e-04 -1.49036902e-01]]"
object_509,1.9394118440108292,1.6387047846080365,1.025414563213418,0.844949353933556,0.5287245029363099,0.6257469758097325,0.4712754970636901,0.3970579921801004,30,29472,26351,12.48426678273159,5.578141417563468,1258193357.2275183,[-0.28630831  2.05643604  0.66371306],"[[ 0.27432004 -0.01696934  0.96148872]
 [-0.30443388  0.94688621  0.10356892]
 [-0.9121779  -0.32112077  0.25458382]]"
object_513,2.750003382701587,2.0517661934324183,1.24716731337759,0.7460958798591641,0.453514828826276,0.6078506007993009,0.546485171173724,0.5581359377244622,30,18417,16492,13.87429188960835,7.421425912602891,771077487.9599333,[-4.62415751 -2.53745664  2.22460603],"[[ 0.7656853  -0.62779159  0.14001335]
 [-0.51068485 -0.72568547 -0.46106571]
 [ 0.39105882  0.28152854 -0.87625035]]"
object_514,2.306362229685148,1.3562088745317729,1.0703583880458827,0.5880294331376191,0.4640894540629042,0.7892282731267488,0.5359105459370959,0.8338056253710789,27,20523,18368,15.571533213313396,7.32706046674271,871883847.8414676,[-0.66386054  1.8717027  -0.04873492],"[[ 0.78572768  0.44836623 -0.42614522]
 [-0.57957018  0.77437248 -0.25386152]
 [-0.2161722  -0.44644708 -0.86830558]]"
object_515,2.2360238426252814,1.4850698778867395,1.0104866463588131,0.6641565485916919,0.45191228603914,0.6804303699141347,0.54808771396086,0.7023290230134046,30,5159,4604,12.218065360567042,6.490838987614124,212844137.73520517,[-0.26390143  0.66380342 -0.25010274],"[[-0.09980465 -0.80193848  0.58901078]
 [-0.89804274  0.32749298  0.29371343]
 [-0.428437   -0.49964289 -0.75286036]]"
object_516,1.7205670299225735,1.181756297891467,1.1195625909132976,0.6868411851089852,0.6506939697453569,0.9473717998464338,0.34930603025464313,0.9161491625825414,30,20453,18307,14.161864835935882,5.027034020462036,872872534.8207376,[-2.13179079  2.53427932  0.58475024],"[[ 0.02022941 -0.32796924 -0.94447178]
 [-0.86976588  0.46008931 -0.17839601]
 [-0.49304977 -0.82507818  0.27594912]]"
object_518,2.943373472329491,2.249554137403809,1.1904748819133737,0.7642775062532012,0.4044593365758608,0.5292048153538952,0.5955406634241391,0.4972185629824358,25,13666,12249,18.10999653632176,7.9847355334724455,569198346.200842,[ 1.30396719 -3.91682247 -0.50996749],"[[ 0.2351638  -0.65706186 -0.71621764]
 [-0.97173814 -0.17453226 -0.1589449 ]
 [-0.02056645  0.73335408 -0.67953574]]"
object_519,2.3331715671646287,1.5217288649695004,0.7538636992043848,0.6522147305346994,0.32310684298305276,0.49539948709555054,0.6768931570169472,0.6415974571220523,21,7230,6475,12.827188977733838,6.9254056565847675,299318475.8793949,[-0.41435669 -2.56476214  2.01169423],"[[-0.52391886  0.83054025 -0.18897598]
 [-0.42327115 -0.44639415 -0.78839952]
 [ 0.7391553   0.3330693  -0.58541804]]"
object_521,2.5417758807206665,1.4943272254228699,1.0576738835915518,0.5879067610788663,0.41611610670082794,0.707792687971838,0.5838838932991721,0.7913983300422986,30,17118,15326,16.510088664975633,7.410256395147408,718975467.4205822,[ 1.55037961 -0.04872531  3.37659783],"[[-0.50078679  0.47620106  0.72280367]
 [ 0.83914171  0.06232287  0.5403305 ]
 [ 0.21225876  0.87712508 -0.43081064]]"
