Simulation,a,b,c,b/a,c/a,c/b,ellipticity,triaxiality,Iterations,Initial Particles,Remaining Particles,Max Radius,r_50,mass,Center of Mass,Rotation Matrix
object_967,2.5113759546186394,1.6897233142179633,1.4970790960207148,0.6728277027222527,0.5961190690177055,0.8859906728064482,0.4038809309822945,0.8490027570100178,30,6383,5718,12.105319582951136,6.391597921388285,260388532.5109436,[ 4.72716479  1.304723   -1.99532815],"[[ 0.90896962  0.41685726  0.00206289]
 [-0.40803365  0.89072075 -0.20031247]
 [ 0.08533917 -0.18123622 -0.97972989]]"
object_975,1.4956221756595862,1.2590876275777716,1.0237884449328516,0.8418487289562284,0.6845234455562611,0.8131192956779444,0.3154765544437389,0.548128642146018,15,14500,12999,10.985782424389821,4.914693940154193,589144047.1577089,[1.22406315 1.02421216 0.94884233],"[[-0.48709764 -0.14559394  0.86112618]
 [-0.01040111 -0.98496931 -0.17241599]
 [-0.87328558  0.09294008 -0.47826189]]"
object_979,2.1144529314966634,1.4117470866842028,1.2418748318391442,0.66766541153741,0.5873267800575318,0.8796723177633461,0.4126732199424682,0.8460807908694359,30,5388,4820,10.794799780887809,5.7618678386174,218033459.73021048,[ 1.30289318  1.03395565 -1.12361145],"[[-0.74966422  0.62952527 -0.20420944]
 [-0.04856503 -0.36005326 -0.93166683]
 [ 0.66003409  0.68851985 -0.30049196]]"
object_984,3.0976976855434115,2.1459098726770423,2.0556143647913276,0.6927434793562166,0.6635942475550912,0.9579220408855894,0.3364057524449088,0.9293545603366035,20,22521,20168,22.471814372502152,9.731248282327108,948575729.7493932,[0.2936493  0.2390204  1.38748327],"[[-0.99377357 -0.01418743  0.11051162]
 [-0.10865484 -0.09614336 -0.98941932]
 [ 0.02466228 -0.99526638  0.09400319]]"
object_988,2.856683165219481,2.0868145603958945,1.4278038933690194,0.7305026282939442,0.49981177848237857,0.6842025738492774,0.5001882215176214,0.6216652284091216,30,5983,5349,20.18272919963051,7.959501153161704,240698680.27140293,[-5.54704642  1.24246431 -0.83632828],"[[-0.88059897  0.2441414  -0.40612859]
 [ 0.44965199  0.7009648  -0.55358959]
 [-0.14952771  0.67010695  0.72704755]]"
object_1004,1.8358945831341194,1.5489957910576708,1.0204435023283245,0.8437280687507266,0.5558290283673532,0.6587774532502473,0.44417097163264685,0.4169325522576078,30,3909,3494,12.305687966855816,5.413997828086059,158536382.96017095,[-0.27362008  0.88888431  0.25945669],"[[-0.34331369 -0.84319254  0.41371736]
 [-0.74181412 -0.02673837 -0.67007229]
 [-0.57606208  0.53694637  0.61631248]]"
object_1009,3.985074381554658,3.6018144950047097,3.012384864139471,0.9038261648706213,0.7559168476459601,0.8363520298775221,0.24408315235403988,0.42721104914128366,28,45975,41293,21.160859673116246,13.841044907949966,1923523865.7917695,[ 1.75984001 -2.06756442 -1.47162887],"[[ 0.6193801   0.41756214  0.66483844]
 [-0.62540272 -0.24949501  0.73934003]
 [-0.47459428  0.87372427 -0.10661225]]"
object_1017,1.3057772861403778,0.8526716265650257,0.7447601639359711,0.652999279138448,0.5703577262684179,0.8734431177641336,0.42964227373158215,0.8501536804375714,30,4177,3730,8.458112042441655,3.5426555164476357,170885239.1179337,[ 0.8502081  -1.11510435  0.53187077],"[[-0.75846679  0.09921895  0.64411468]
 [ 0.58000289 -0.3479399   0.73656939]
 [ 0.29719484  0.9322518   0.20635358]]"
object_1085,1.3574847009052589,0.7880428706890614,0.720328172404965,0.5805169444366801,0.5306344682371769,0.914072316617893,0.46936553176282314,0.9228495321286424,30,5078,4548,9.136981231010504,4.330744151933413,204851107.39724267,[-0.76982674 -0.69624173  0.60977092],"[[-0.62694    -0.74305975  0.23411204]
 [-0.62889191  0.66006317  0.41086686]
 [ 0.45982736 -0.1103577   0.88112427]]"
object_1105,3.0530113371175003,2.1538796547390815,1.8185260127852516,0.7054935003198076,0.5956499377110772,0.844302516523629,0.4043500622889228,0.7784842288011322,30,10464,9380,26.612575043436006,9.221499511161134,422781033.95088,[ 0.96707057 -0.47455137 -1.80384756],"[[ 0.74185723  0.47287836 -0.47543024]
 [-0.31136729 -0.38501291 -0.86880117]
 [-0.59388405  0.79255985 -0.13838576]]"
object_1117,2.7330589234916314,2.2014276876005723,1.687228383659142,0.8054812388706676,0.6173406541501183,0.7664246221496934,0.3826593458498817,0.567467046806604,11,11155,10013,15.040114261733372,8.042249076291029,451520267.56386983,[ 0.78594132 -3.04120439  3.07678609],"[[ 0.36795151  0.83817703 -0.40258037]
 [ 0.56661394 -0.54539761 -0.61764884]
 [-0.73726544 -0.00084283 -0.67560266]]"
