Simulation,a,b,c,b/a,c/a,c/b,ellipticity,triaxiality,Iterations,Initial Particles,Remaining Particles,Max Radius,r_50,mass,Center of Mass,Rotation Matrix
object_570,2.2328255779943875,1.9695225854856868,1.6930356252499537,0.8820763273657901,0.7582480431681123,0.8596172685333532,0.24175195683188766,0.5221413501334895,30,70405,62907,17.21912359280403,7.672410989305961,3005962075.770942,[-0.91763383 -0.61652802  0.62928056],"[[ 0.15245598 -0.95033285  0.27133862]
 [-0.94376183 -0.22148878 -0.24547163]
 [ 0.29337821 -0.21865541 -0.93065516]]"
object_575,6.375828657633069,3.009164060404206,2.55155847492623,0.4719643864333884,0.4001924474352888,0.8479293330997353,0.5998075525647112,0.9254668276048723,30,83348,74309,72.10854587366354,16.970193104328843,3668496103.6052523,[-5.6606496   0.68140635 -3.26349005],"[[ 0.32940471  0.0902743  -0.93986333]
 [-0.0101695   0.99570031  0.09207324]
 [ 0.94413406 -0.02077142  0.32890642]]"
object_576,2.6061063056281455,1.8883721659706807,1.8595235061787176,0.7245952177363423,0.7135255772809006,0.9847230009466201,0.2864744227190994,0.9675695901728155,9,78100,69907,37.92377181711408,9.406361059094747,3464733591.7307463,[ 1.99786325 -0.9923046  -2.2848089 ],"[[-0.04305474  0.70822537  0.70467235]
 [ 0.02288036  0.70584037 -0.70800131]
 [ 0.99881068  0.01435966  0.04659422]]"
object_585,1.6729224795397122,1.6156972092451427,1.136063359720121,0.9657932325051222,0.6790890633693305,0.7031412527170808,0.3209109366306695,0.12479340090134562,10,84960,75998,14.275829241615263,6.076459406516236,3655059981.10749,[-0.88541554  0.28608529  0.48430257],"[[-0.50282924 -0.82495256  0.25810079]
 [ 0.59341416 -0.11233946  0.79701912]
 [ 0.62850806 -0.55392519 -0.5460261 ]]"
object_601,2.4155871606798907,2.243355852004,1.2536217394025355,0.9287000231333344,0.5189718507402943,0.5588153739776369,0.4810281492597057,0.18820617021273955,11,40097,35862,13.450970532925464,6.704958601274103,1727529669.613213,[-0.34783492  0.54546903 -1.90545261],"[[-0.23162159  0.72346544 -0.65034545]
 [-0.02591808  0.66369873  0.74755083]
 [-0.97246064 -0.19000462  0.13497612]]"
object_602,1.7562710827022696,1.377696015772933,1.1394167995248745,0.7844438306489419,0.6487704607489875,0.8270451438343052,0.3512295392510125,0.6642202430903029,30,48559,43465,13.059840327766688,5.669786272604978,2049093858.0312228,[ 0.42276715  0.40815408 -0.17476089],"[[ 0.12678067  0.8754668  -0.46635238]
 [-0.642303   -0.28581562 -0.71116545]
 [-0.75589253  0.38970156  0.52607905]]"
object_615,3.154688722165806,1.1878187222146837,1.0172464875458496,0.3765248577042504,0.3224554233824609,0.8563987656712442,0.6775445766175391,0.9578208489146821,30,106738,95049,49.703055592304665,17.288558289431553,5186266026.978431,[-0.44194824  1.32349307  0.1962946 ],"[[ 3.76696136e-02  9.65124389e-01  2.59067394e-01]
 [-9.99290023e-01  3.65557563e-02  9.11738469e-03]
 [-6.70994209e-04 -2.59226911e-01  9.65816214e-01]]"
object_625,1.5173733531837614,1.2730775608270084,0.999759406678699,0.8390008682805915,0.6588750254385304,0.7853091103335776,0.3411249745614696,0.5232127070949677,30,38866,34709,11.043195624212851,4.616207485342169,1679942498.3673415,[-0.86091958 -0.7909457   1.40978772],"[[-0.87393371 -0.35373058 -0.33333849]
 [ 0.48349579 -0.56253923 -0.67065746]
 [-0.04971608  0.74727792 -0.66264924]]"
object_636,2.6208694432741155,2.2779365635997033,1.739899462005772,0.8691530092983174,0.6638634619785586,0.7638050548941979,0.3361365380214414,0.43729567850998297,30,70296,62896,21.393713874520607,9.158194398174496,2964392601.0814238,[-0.94210277  0.29974252 -0.01437447],"[[-0.07724594 -0.99700576  0.00354697]
 [-0.71223374  0.0576712   0.69956924]
 [ 0.69767912 -0.05151261  0.71455601]]"
object_640,1.6320110999645143,1.4047950367228537,0.8585964138616572,0.8607754179817765,0.5260971655648213,0.611189811621641,0.47390283443517867,0.35821056512732896,10,37307,33314,12.632361226715782,5.1854671135645045,1617262666.430878,[ 0.76010183 -1.93516403 -0.61186091],"[[ 0.07239607  0.97335325 -0.21758279]
 [-0.893312   -0.0337406  -0.44816876]
 [-0.44356789  0.22681497  0.86706545]]"
object_647,2.0819191211824526,1.7915599077026003,1.3196040553569792,0.8605329042201509,0.6338402111449427,0.7365670830673858,0.3661597888550573,0.4337394086446411,24,33395,29872,15.5304193676299,6.827537845221133,1427576538.8553393,[ 1.3546378  -1.84587628 -1.04239646],"[[ 0.89735512 -0.43901283 -0.04496134]
 [-0.43466224 -0.86162417 -0.26205443]
 [-0.07630548 -0.25469889  0.96400516]]"
object_650,1.8184393329916209,1.43171253964339,1.059564660683709,0.7873303847250137,0.58267803685293,0.7400680173882005,0.41732196314707004,0.5755015088106601,30,62930,56087,13.493245681840111,5.617151207616161,2833390241.4761863,[1.23827871 2.23130442 1.05816471],"[[ 0.75803265 -0.6506034   0.04584446]
 [-0.43302444 -0.55459663 -0.71057189]
 [-0.48772567 -0.51878492  0.70212952]]"
object_674,1.8335607712398967,0.8438189757572371,0.7692554036232506,0.4602078038496793,0.41954180940676544,0.9116355826590963,0.5804581905932346,0.9565818465082506,18,123429,109552,43.09048367401498,4.1038530025536435,5591588953.893236,[-0.52122853 -0.97765559  0.9307297 ],"[[-0.41385096 -0.88470253  0.2145433 ]
 [-0.56299583  0.06353513 -0.82401395]
 [ 0.71537618 -0.46180594 -0.52437791]]"
object_682,0.7174992952319409,0.5291270704669425,0.46462018389004395,0.7374600560351705,0.6475548993255101,0.8780880998585601,0.35244510067448986,0.7855590648174218,28,89326,79304,3.652287775921199,2.1310572849348706,4722249393.24894,[0.57725127 0.15311597 0.40320028],"[[-0.77444845  0.48947065  0.40080928]
 [-0.63263624 -0.60018298 -0.48944028]
 [ 0.00099226 -0.63261274  0.77446765]]"
object_704,1.057600297996901,0.7886509490614534,0.6520271310663717,0.745698493613477,0.6165156461295572,0.8267626278042611,0.3834843538704428,0.7161279231442974,30,107999,95709,16.028540828504752,3.740245006290977,5269466522.088154,[ 0.04626441  0.05337575 -0.33750853],"[[ 0.80493326  0.59121455 -0.05047579]
 [ 0.08198174 -0.19506081 -0.97735883]
 [-0.58767461  0.78257053 -0.20547973]]"
object_705,3.0541932009436987,2.292200818475901,1.6614413322935389,0.7505094365895537,0.5439869788788014,0.724823636263354,0.45601302112119857,0.6202941749615303,30,36929,33120,21.642339850542662,9.58580400731998,1545178358.9192698,[-0.91874635  0.68048478 -0.15836644],"[[ 0.42274745  0.43086586  0.79726984]
 [-0.23430057  0.90180166 -0.3631212 ]
 [ 0.8754358   0.03329222 -0.48218647]]"
object_707,2.0659227174595953,1.9428258518010122,0.9458255194856988,0.940415551550761,0.45782231420967806,0.4868297992889648,0.542177685790322,0.1462788162685405,19,32670,29218,12.695212237097557,6.081274389558172,1390811330.0061913,[0.88390651 2.03651643 2.82254674],"[[-0.02661623  0.90025952  0.43453927]
 [-0.63266011 -0.35172993  0.68994728]
 [-0.77397207  0.25655187 -0.57892001]]"
object_737,0.6402017779002394,0.589688080909229,0.49016373786574396,0.9210972247582827,0.7656394511639808,0.8312254456796374,0.2343605488360192,0.366315329266601,17,78756,70450,6.714466067392219,2.1668985077787273,3465742653.5697465,[ 0.58806815 -0.47743016 -0.02928971],"[[-0.34538622 -0.93771743 -0.03734135]
 [ 0.68700483 -0.27974825  0.67064542]
 [ 0.63932208 -0.205978   -0.74083759]]"
object_747,3.461383713574058,2.195066512560322,2.0053908634827464,0.6341586758937517,0.5793610386558606,0.9135900219914803,0.42063896134413936,0.8999037626299327,12,38884,34823,23.10160219619476,10.607683685032692,1654220763.9211745,[-0.66578804  0.69789092 -0.34973705],"[[ 0.36350295 -0.89153862  0.27023044]
 [ 0.26799495 -0.1777374  -0.94688338]
 [ 0.89221316  0.41661529  0.17431978]]"
object_865,2.560926872844434,1.5960002990966524,1.1959723534513311,0.6232119768902137,0.4670076159273376,0.7493559707528,0.5329923840726625,0.782202061264281,12,123763,110386,33.578864386819596,9.729518173945248,5978597181.345354,[ 0.81647421 -1.10632788 -1.50870008],"[[-0.52755569 -0.19938904  0.82578992]
 [ 0.77093593  0.29596056  0.56397265]
 [ 0.35685122 -0.9341581   0.0024195 ]]"
object_868,1.6062606254138452,1.341325042687267,1.2212223163322216,0.8350606504730085,0.760289019733382,0.9104596406293686,0.23971098026661797,0.717303239659337,30,45733,40679,15.438837211810988,6.289479192639367,1983424675.2485495,[-0.66476461 -0.93088338  0.1297402 ],"[[-0.53266923  0.84500538  0.04721655]
 [ 0.3375009   0.26325161 -0.90376531]
 [ 0.77611638  0.46547235  0.4254161 ]]"
object_870,1.6620374038686725,1.1958099412819791,0.834664365115375,0.719484374117291,0.5021934904548796,0.6979908230404619,0.4978065095451204,0.6450135598751844,21,45040,40108,8.83516790369894,4.991869167236129,2041420717.1394,[ 0.27113475 -1.02756506 -0.1078104 ],"[[-0.42646607 -0.39150268 -0.81538478]
 [ 0.38012056  0.74042734 -0.55432455]
 [-0.82075274  0.54634513  0.16694892]]"
object_892,0.8354562383963333,0.7957207475792574,0.6623797079198908,0.952438573092292,0.7928359110602075,0.8324273433047751,0.20716408893979255,0.2500214316428736,9,60031,53574,7.836593973166687,2.7950035688541264,2695915314.150116,[0.313262   0.03270317 0.3540117 ],"[[ 0.07866287  0.99080021  0.11012309]
 [ 0.96932946 -0.05021889 -0.24057944]
 [ 0.2328359  -0.12567023  0.96436219]]"
object_982,6.002542198482803,3.271781193458819,2.6916379449475447,0.5450659212834508,0.44841633027217714,0.8226827485679242,0.5515836697278229,0.8798136016128689,30,43909,39257,47.983616881083364,18.5430286220463,1853566443.141615,[ 0.03031772  3.02333096 -0.95124662],"[[-0.41493742  0.68098987  0.6033902 ]
 [ 0.45016561 -0.42265746  0.78658223]
 [-0.7906819  -0.59800791  0.13118182]]"
object_1045,2.6169528247925555,2.428935379728037,2.380593565195573,0.928154056395945,0.9096814977489255,0.9800975295860376,0.09031850225107452,0.8031678503415242,24,40204,36051,19.07787160277781,8.618625250503348,1684874055.7683845,[-0.17655632  0.11785476  0.82909758],"[[-0.39931966  0.26076016  0.87894707]
 [-0.28958501  0.87374563 -0.39078011]
 [-0.86987605 -0.41057607 -0.27339157]]"
object_1273,3.431975005980483,3.0271975878465076,1.7048117621765813,0.8820570029127195,0.4967436415491996,0.5631650107746528,0.5032563584508004,0.29469192791703375,30,29192,26034,17.31318350423422,10.543584554431177,1353038470.0350873,[ 0.73411159 -0.90865408 -1.03086109],"[[ 0.73801818  0.06101646  0.67201648]
 [-0.61621203  0.4667773   0.63435139]
 [-0.27497616 -0.8822675   0.38208921]]"
